circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KAPILAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.01
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MOHAMMADABAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,4.0,316.0,6.96
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,RANGA REDDY PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,146.0,3.63
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,SALKAR PET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.18
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,UTKOOR,UTKOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,6,6.0,465.0,5.9
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VEMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,275.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,KOMMIREDDYPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,149.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,MOOSAPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,VEMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,17.0,1.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,DAYAPANTULA PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,94.0,0.96
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,GURUKUNTA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,234.0,2.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,IPPATOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,46.0,0.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KARKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,38.0,2.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KOLLUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,17.0,0.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,LINGAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,LOKIREV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,182.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KARVENA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,130.0,3.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KOTHA MOLGARA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,560.0,12.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,MARIKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.1
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,NAWABPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,159.0,10.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,POMAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,45.0,4.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-HANSAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1.0,1.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BADEPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,193.0,5.03
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,SIDDOTTAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,344.0,1.01
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,TEEGALAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,0.24
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,ZANGAMAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,25.0,0.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BURUGUPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,117.0,3.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KISTAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODGAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,33.0,1.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,KUCHERKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,123.0,2.01
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NASURULLABAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,251.0,15.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NEKKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,EARLAPALLY-J,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,GOLLAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,314.0,1.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,BOINAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,76.0,1.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,RANIPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,97.0,3.75
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,NARSINGI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,3.75
MEDAK,TOOPRAN,RAMAYAMPET,NIZAMPET,CHELMADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75
MEDAK,TOOPRAN,TOOPRAN,SHIVAMPET,SIVAMPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,2.0,47.0,5.05
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,7.5
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,KHAZIPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5
MEDAK,TOOPRAN,TOOPRAN,YELDURTHY,YELDHURTHY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,2.0,102.0,5.76
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-4 BANK BAZAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MEDAK,MEDAK,MEDAK,MEDAK RURAL2,MACHARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,7.0,1.5
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,RAMAYAMPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,7.5
MEDAK,MEDAK,PAPANNAPET,PEDDA SHANKERAMPET,SHANKARAMPET TOWN-3,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,7.5
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,45.0,3.75
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,,0.0,8.25
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,DUNDIGAL HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,15,,0.0,43.5
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,N T R NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1.0,3.75
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BANDA MADHARAM AGL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BANDAMADARAM HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,41,1.0,0.0,116.25
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DOOLAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,2145.0,4.5
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,ALIABAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,38,8.0,4042.0,126.75
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,JAGANGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,6.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,KESHAWARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,1.0,0.0,12.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BASARGADI HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,DABEERPUR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,GIRMAPOOR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,GOWDAVALLI HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,12,9.0,5174.0,33.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,NUTHANKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAILAPUR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,13,1.0,3611.0,32.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,,0.0,6.75
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SREERANGAVARAM HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,16,2.0,2092.0,42.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,AKBARJ PET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,1.0,0.0,9.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0210,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0219,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0226,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,6.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0229,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0461,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,,0.0,6.75
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,KANDLAKOYA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,4.5
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,UPPARAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,6.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1.0,3.75
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,VENKATESWAR NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,2.0,5.03
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,YELLAMMA BANDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.46
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,KUKATPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,77.0,0.75
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BOMARASPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PONNAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,7.5
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,POTHAIPALLY S.L.,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,6.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,UDDAMARRY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,14,4.0,391.0,39.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,UDDERMARRY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,138.0,1.5
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,6,,0.0,13.5
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,THIMMARAJPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,324.0,3.75
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,URUKONDAPET,REVALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,142.0,4.5
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,CHARA KONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,8.0,0.75
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,GAZRA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,20.0,1.01
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,UMAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,14.0,2.01
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BOLLAM PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,40.0,0.15
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHERKOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,0.15
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,GOKARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,200.0,2.25
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KOTRA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,20,,0.0,45.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,PEDDAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,10.0,0.24
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,POTHEPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,40.0,1.21
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,VELDANDA(LT),COTTAGE INDUSTRIES AND DHOBIGHATS,4,7,7.0,158.0,12.75
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,2.0,322.0,10.5
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(LT),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,295.0,0.75
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,PANJUGAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,60.0,2.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,RAGHUPATHIPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,,0.0,5.25
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT01-LAXMI TALKIES,COTTAGE INDUSTRIES AND DHOBIGHATS,4,13,13.0,1225.0,30.38
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT02-TEACHERS COLONY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,8.0,1239.0,18.15
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT03-BUS STAND,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,348.0,15.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT04-TV TOWER,COTTAGE INDUSTRIES AND DHOBIGHATS,4,12,8.0,528.0,33.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,DADINENIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,64.0,3.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,KALWAKOLE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,65.0,2.01
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,MAREDMANDINNE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,85.0,0.75
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,MUSTIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,1.5
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,PEDDAKOTHAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,131.0,1.68
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,P.K.PALLY,SATHAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,4.0,309.0,5.51
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,LINGOTAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,412.0,4.5
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,RANGAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,19.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,BIJINAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,27.0,3.75
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,SINGAVARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,141.0,3.51
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,AMARABAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,53.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,ELGONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,81.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,GANGARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,189.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,GUDLANARVA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.18
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,LATTUPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,138.0,3.75
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,LINGASANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,101.0,0.75
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,MAHADEVPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,151.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,PALEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,3.0,0.0,10.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,WADDEMAN,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,104.0,1.64
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,BALMOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,61.0,1.5
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,CHENNARAM (PG),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,100.0,1.01
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,GODAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,70.0,3.24
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,KONDANAGULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,8.0,2.25
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,DESI ITKYAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,GAGGALAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,161.0,2.01
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,GUDIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,158.0,3.24
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,NARASAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,33.0,1.01
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-01.ERRAGADDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,339.0,0.2
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-02.IOC BOULDING,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,4.0,317.0,8.75
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-03.PULLAREDDY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,85.0,2.85
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-04.HOUSING BOARD COLONY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,7,7.0,1303.0,14.01
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-05.AGRICULTURE MARKET YA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,107.0,0.6
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-06.RAVI THEATRE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,201.0,11.25
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-07.EDDAMMA GUDI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,503.0,4.77
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,APPAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,108.0,1.4
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,K C THANDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,149.0,1.5
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,KOMATIKUNTA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,20.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,PEDDAMUDUNOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,359.0,8.25
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,PULJAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,31.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,THUDUKURTHY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,173.0,1.73
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,LINGAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,30.0,7.88
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,MAQDOOMPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,8.0,1.5
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,LINGAL,SURAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,80.0,1.5
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,GUTTALA PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,106.0,0.75
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,INDRAKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,17.0,1.2
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,UPPUNUTHALA,GALTUKADI PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,47.0,0.75
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,UPPUNUTHALA,KAMSANI PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,23.0,1.74
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,UPPUNUTHALA,KORITIKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,59.0,0.75
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,TADOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,321.0,4.26
